Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 15:12,192.168.1.10/49163,192.168.1.12/1000,12.9537,94.128,1.81,425035,27023,397978
2021-05-29 15:12,192.168.1.10/49165,192.168.1.14/1000,12.9504,97.647,1.818,425219,27016,398106
2021-05-29 15:12,192.168.1.10/49162,192.168.1.11/1000,12.949,93.983,1.814,425106,27013,397984
2021-05-29 15:12,192.168.1.10/49164,192.168.1.13/1000,12.9523,96.639,1.788,425339,27020,398234
2021-05-29 15:12,192.168.1.10/49160,192.168.1.8/1005,12.8445,369.742,1.791,53150,26795,26057
2021-05-29 15:12,192.168.1.10/49154,192.168.1.2/1005,12.8468,363.786,1.796,53150,26800,26069
2021-05-29 15:12,192.168.1.10/49159,192.168.1.7/1005,12.8526,366.615,1.795,53093,26812,26001
2021-05-29 15:12,192.168.1.10/49157,192.168.1.5/1005,12.8425,366.532,1.782,53206,26791,26108
2021-05-29 15:12,192.168.1.10/49156,192.168.1.4/1005,12.8334,365.277,1.796,53148,26772,26119
2021-05-29 15:12,192.168.1.10/49158,192.168.1.6/1005,12.8377,363.79,1.783,53144,26781,26079
2021-05-29 15:12,192.168.1.10/49153,192.168.1.1/1005,12.8344,365.595,1.799,53165,26774,26040
2021-05-29 15:12,192.168.1.10/49161,192.168.1.9/1005,12.832,367.91,1.789,53116,26769,26037
2021-05-29 15:12,192.168.1.10/49155,192.168.1.3/1005,12.8488,365.484,1.777,53105,26804,26031
