Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 15:09,192.168.1.8/49162,192.168.1.11/1000,12.554,113.694,1.865,425122,26189,398879
2021-05-29 15:09,192.168.1.8/49160,192.168.1.9/1000,12.5405,114.624,1.853,425258,26161,398936
2021-05-29 15:09,192.168.1.8/49161,192.168.1.10/1000,12.5544,112.894,1.84,425113,26190,398808
2021-05-29 15:09,192.168.1.8/49163,192.168.1.12/1000,12.5357,112.94,1.854,425071,26151,398808
2021-05-29 15:09,192.168.1.8/49157,192.168.1.5/1005,12.4121,421.052,1.842,53140,25893,26896
2021-05-29 15:09,192.168.1.8/49156,192.168.1.4/1005,12.4269,421.316,1.845,53140,25924,26846
2021-05-29 15:09,192.168.1.8/49159,192.168.1.7/1005,12.4149,417.019,1.851,53145,25899,26898
2021-05-29 15:09,192.168.1.8/49155,192.168.1.3/1005,12.4279,421.151,1.849,53160,25926,26908
2021-05-29 15:09,192.168.1.8/49153,192.168.1.1/1005,12.4106,422.295,1.848,53185,25890,26975
2021-05-29 15:09,192.168.1.8/49154,192.168.1.2/1005,12.4154,421.69,1.834,53177,25900,26919
2021-05-29 15:09,192.168.1.8/49158,192.168.1.6/1005,12.4264,421.135,1.843,53135,25923,26864
