Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 19:00,192.168.1.20/49177,192.168.1.26/1000,27.9668,122.47,0.833,425044,58342,365942
2021-05-29 19:00,192.168.1.20/49173,192.168.1.22/1000,27.987,122.132,0.829,425044,58384,365892
2021-05-29 19:00,192.168.1.20/49175,192.168.1.24/1000,27.9841,122.036,0.833,425268,58378,366142
2021-05-29 19:00,192.168.1.20/49176,192.168.1.25/1000,27.9783,120.141,0.827,425277,58366,366084
2021-05-29 19:00,192.168.1.20/49174,192.168.1.23/1000,27.9807,122.136,0.826,425109,58371,366014
2021-05-29 19:00,192.168.1.20/49172,192.168.1.21/1000,27.9846,121.87,0.831,425173,58379,366083
2021-05-29 19:00,192.168.1.20/49163,192.168.1.11/1005,5.97618,29.566,3.735,12754,12467,361
2021-05-29 19:00,192.168.1.20/49162,192.168.1.10/1005,5.99296,28.011,3.731,12768,12502,342
2021-05-29 19:00,192.168.1.20/49158,192.168.1.6/1005,5.97522,28.367,3.742,12739,12465,354
2021-05-29 19:00,192.168.1.20/49169,192.168.1.17/1005,5.97235,29.1,3.739,12755,12459,375
2021-05-29 19:00,192.168.1.20/49154,192.168.1.2/1005,5.97283,28.98,3.742,12746,12460,371
2021-05-29 19:00,192.168.1.20/49156,192.168.1.4/1005,5.98529,29.323,3.729,12763,12486,359
2021-05-29 19:00,192.168.1.20/49166,192.168.1.14/1005,5.96564,29.033,3.738,12722,12445,355
2021-05-29 19:00,192.168.1.20/49167,192.168.1.15/1005,5.97091,28.951,3.739,12736,12456,363
2021-05-29 19:00,192.168.1.20/49155,192.168.1.3/1005,5.97762,30.369,3.728,12742,12470,351
2021-05-29 19:00,192.168.1.20/49170,192.168.1.18/1005,5.97235,30.166,3.736,12736,12459,360
2021-05-29 19:00,192.168.1.20/49165,192.168.1.13/1005,5.98145,29.595,3.731,12774,12478,378
2021-05-29 19:00,192.168.1.20/49157,192.168.1.5/1005,5.96995,31.469,3.728,12754,12454,379
2021-05-29 19:00,192.168.1.20/49159,192.168.1.7/1005,5.97714,29.452,3.735,12765,12469,378
2021-05-29 19:00,192.168.1.20/49161,192.168.1.9/1005,5.97762,29.547,3.736,12751,12470,352
2021-05-29 19:00,192.168.1.20/49153,192.168.1.1/1005,5.97043,31.166,3.735,12747,12455,375
2021-05-29 19:00,192.168.1.20/49160,192.168.1.8/1005,5.97858,30.291,3.732,12769,12472,380
2021-05-29 19:00,192.168.1.20/49164,192.168.1.12/1005,5.96468,29.748,3.743,12734,12443,376
2021-05-29 19:00,192.168.1.20/49168,192.168.1.16/1005,5.98864,30.389,3.725,12763,12493,348
2021-05-29 19:00,192.168.1.20/49171,192.168.1.19/1005,5.98241,30.271,3.726,12765,12480,365
