Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 19:01,192.168.1.16/49168,192.168.1.17/1000,37.8968,119.052,0.612,425228,79057,345503
2021-05-29 19:01,192.168.1.16/49169,192.168.1.18/1000,37.892,118.579,0.61,425220,79047,345567
2021-05-29 19:01,192.168.1.16/49172,192.168.1.21/1000,37.9001,118.467,0.613,425156,79064,345439
2021-05-29 19:01,192.168.1.16/49171,192.168.1.20/1000,37.9083,119.614,0.616,425103,79081,345345
2021-05-29 19:01,192.168.1.16/49170,192.168.1.19/1000,37.9073,119.069,0.612,424997,79079,345311
2021-05-29 19:01,192.168.1.16/49173,192.168.1.22/1000,37.902,119.354,0.616,425236,79068,345503
2021-05-29 19:01,192.168.1.16/49157,192.168.1.5/1005,6.01261,26.296,3.662,12761,12543,304
2021-05-29 19:01,192.168.1.16/49153,192.168.1.1/1005,5.99631,27.801,3.667,12717,12509,293
2021-05-29 19:01,192.168.1.16/49154,192.168.1.2/1005,6.00542,26.028,3.67,12739,12528,297
2021-05-29 19:01,192.168.1.16/49160,192.168.1.8/1005,6.01693,27.025,3.658,12765,12552,300
2021-05-29 19:01,192.168.1.16/49164,192.168.1.12/1005,6.01309,25.873,3.665,12755,12544,294
2021-05-29 19:01,192.168.1.16/49162,192.168.1.10/1005,6.00638,25.572,3.673,12733,12530,284
2021-05-29 19:01,192.168.1.16/49165,192.168.1.13/1005,6.00782,27.811,3.66,12741,12533,292
2021-05-29 19:01,192.168.1.16/49158,192.168.1.6/1005,6.01789,26.631,3.663,12771,12554,304
2021-05-29 19:01,192.168.1.16/49163,192.168.1.11/1005,6.01261,26.941,3.66,12748,12543,293
2021-05-29 19:01,192.168.1.16/49167,192.168.1.15/1005,6.01693,26.61,3.661,12764,12552,300
2021-05-29 19:01,192.168.1.16/49159,192.168.1.7/1005,6.01549,25.972,3.66,12763,12549,301
2021-05-29 19:01,192.168.1.16/49166,192.168.1.14/1005,6.00734,27.358,3.665,12749,12532,305
2021-05-29 19:01,192.168.1.16/49156,192.168.1.4/1005,5.99727,27.575,3.668,12726,12511,306
2021-05-29 19:01,192.168.1.16/49161,192.168.1.9/1005,6.02987,26.656,3.651,12778,12579,285
2021-05-29 19:01,192.168.1.16/49155,192.168.1.3/1005,6.00494,26.331,3.666,12745,12527,306
