Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 19:00,192.168.1.12/49169,192.168.1.18/1000,49.6679,117.256,0.466,425257,103613,321487
2021-05-29 19:00,192.168.1.12/49166,192.168.1.15/1000,49.6775,116.546,0.469,425122,103633,321307
2021-05-29 19:00,192.168.1.12/49165,192.168.1.14/1000,49.6833,117.837,0.467,425112,103645,321359
2021-05-29 19:00,192.168.1.12/49167,192.168.1.16/1000,49.6823,117.72,0.465,425137,103643,321359
2021-05-29 19:00,192.168.1.12/49164,192.168.1.13/1000,49.6713,117.667,0.468,425142,103620,321314
2021-05-29 19:00,192.168.1.12/49168,192.168.1.17/1000,49.666,116.591,0.466,425061,103609,321250
2021-05-29 19:00,192.168.1.12/49162,192.168.1.10/1005,6.13533,17.329,3.562,12803,12799,0
2021-05-29 19:00,192.168.1.12/49154,192.168.1.2/1005,6.11088,17.336,3.574,12750,12748,0
2021-05-29 19:00,192.168.1.12/49159,192.168.1.7/1005,6.1104,17.171,3.573,12751,12747,0
2021-05-29 19:00,192.168.1.12/49160,192.168.1.8/1005,6.10273,17.446,3.583,12734,12731,0
2021-05-29 19:00,192.168.1.12/49156,192.168.1.4/1005,6.12143,17.513,3.573,12776,12770,0
2021-05-29 19:00,192.168.1.12/49155,192.168.1.3/1005,6.11232,17.499,3.576,12756,12751,0
2021-05-29 19:00,192.168.1.12/49158,192.168.1.6/1005,6.11088,17.917,3.575,12753,12748,0
2021-05-29 19:00,192.168.1.12/49153,192.168.1.1/1005,6.12191,17.972,3.57,12772,12771,0
2021-05-29 19:00,192.168.1.12/49157,192.168.1.5/1005,6.12862,17.23,3.566,12791,12785,0
2021-05-29 19:00,192.168.1.12/49161,192.168.1.9/1005,6.12334,18.179,3.567,12778,12774,0
2021-05-29 19:00,192.168.1.12/49163,192.168.1.11/1005,6.11951,18.577,3.568,12768,12766,0
