Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 12:51,192.168.1.16/49162,192.168.1.10/1005,6.12334,1.494,0.771,12774,12774,0
2021-05-29 12:51,192.168.1.16/49154,192.168.1.2/1005,6.11184,1.497,0.772,12750,12750,0
2021-05-29 12:51,192.168.1.16/49160,192.168.1.8/1005,6.11663,1.493,0.777,12762,12760,0
2021-05-29 12:51,192.168.1.16/49159,192.168.1.7/1005,6.11951,1.491,0.779,12767,12766,0
2021-05-29 12:51,192.168.1.16/49158,192.168.1.6/1005,6.11376,1.493,0.769,12755,12754,0
2021-05-29 12:51,192.168.1.16/49165,192.168.1.13/1005,6.11567,1.494,0.768,12759,12758,0
2021-05-29 12:51,192.168.1.16/49163,192.168.1.11/1005,6.11232,1.492,0.772,12752,12751,0
2021-05-29 12:51,192.168.1.16/49166,192.168.1.14/1005,6.11472,1.494,0.773,12756,12756,0
2021-05-29 12:51,192.168.1.16/49164,192.168.1.12/1005,6.11472,1.499,0.762,12757,12756,0
2021-05-29 12:51,192.168.1.16/49161,192.168.1.9/1005,6.11376,1.498,0.765,12755,12754,0
2021-05-29 12:51,192.168.1.16/49157,192.168.1.5/1005,6.10417,1.498,0.762,12735,12734,0
2021-05-29 12:51,192.168.1.16/49155,192.168.1.3/1005,6.11663,1.494,0.777,12761,12760,0
2021-05-29 12:51,192.168.1.16/49167,192.168.1.15/1005,6.12047,1.489,0.781,12769,12768,0
2021-05-29 12:51,192.168.1.16/49156,192.168.1.4/1005,6.11711,1.492,0.78,12762,12761,0
2021-05-29 12:51,192.168.1.16/49153,192.168.1.1/1005,6.10561,1.496,0.766,12738,12737,0
