Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 12:46,192.168.1.13/49159,192.168.1.7/1005,6.10992,0.281,0.142,12746,12746,0
2021-05-29 12:46,192.168.1.13/49155,192.168.1.3/1005,6.11424,0.283,0.142,12755,12755,0
2021-05-29 12:46,192.168.1.13/49162,192.168.1.10/1005,6.11184,0.283,0.144,12750,12750,0
2021-05-29 12:46,192.168.1.13/49157,192.168.1.5/1005,6.12766,0.284,0.142,12783,12783,0
2021-05-29 12:46,192.168.1.13/49154,192.168.1.2/1005,6.12047,0.283,0.141,12768,12768,0
2021-05-29 12:46,192.168.1.13/49160,192.168.1.8/1005,6.10944,0.283,0.142,12745,12745,0
2021-05-29 12:46,192.168.1.13/49163,192.168.1.11/1005,6.11711,0.284,0.143,12761,12761,0
2021-05-29 12:46,192.168.1.13/49158,192.168.1.6/1005,6.11807,0.282,0.142,12763,12763,0
2021-05-29 12:46,192.168.1.13/49153,192.168.1.1/1005,6.11903,0.282,0.142,12765,12765,0
2021-05-29 12:46,192.168.1.13/49156,192.168.1.4/1005,6.10417,0.287,0.144,12734,12734,0
2021-05-29 12:46,192.168.1.13/49164,192.168.1.12/1005,6.11759,0.285,0.142,12762,12762,0
2021-05-29 12:46,192.168.1.13/49161,192.168.1.9/1005,6.10609,0.28,0.142,12738,12738,0
