Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 12:44,192.168.1.12/49153,192.168.1.1/1005,6.12622,0.24,0.131,12780,12780,0
2021-05-29 12:44,192.168.1.12/49161,192.168.1.9/1005,6.10753,0.242,0.132,12741,12741,0
2021-05-29 12:44,192.168.1.12/49163,192.168.1.11/1005,6.11328,0.239,0.131,12753,12753,0
2021-05-29 12:44,192.168.1.12/49154,192.168.1.2/1005,6.11615,0.241,0.131,12759,12759,0
2021-05-29 12:44,192.168.1.12/49160,192.168.1.8/1005,6.12095,0.24,0.131,12769,12769,0
2021-05-29 12:44,192.168.1.12/49156,192.168.1.4/1005,6.10801,0.242,0.131,12742,12742,0
2021-05-29 12:44,192.168.1.12/49158,192.168.1.6/1005,6.11999,0.242,0.132,12767,12767,0
2021-05-29 12:44,192.168.1.12/49157,192.168.1.5/1005,6.10273,0.24,0.13,12731,12731,0
2021-05-29 12:44,192.168.1.12/49159,192.168.1.7/1005,6.11184,0.24,0.13,12750,12750,0
2021-05-29 12:44,192.168.1.12/49155,192.168.1.3/1005,6.11903,0.238,0.13,12765,12765,0
2021-05-29 12:44,192.168.1.12/49162,192.168.1.10/1005,6.11088,0.24,0.131,12748,12748,0
