Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 17:34,192.168.1.19/49156,192.168.1.4/1005,6.07253,8.419,2.242,12755,12668,86
2021-05-29 17:34,192.168.1.19/49160,192.168.1.8/1005,6.07541,6.961,2.235,12757,12674,85
2021-05-29 17:34,192.168.1.19/49166,192.168.1.14/1005,6.0802,7.211,2.252,12772,12684,90
2021-05-29 17:34,192.168.1.19/49154,192.168.1.2/1005,6.0639,7.406,2.243,12733,12650,81
2021-05-29 17:34,192.168.1.19/49157,192.168.1.5/1005,6.06726,8.191,2.239,12741,12657,86
2021-05-29 17:34,192.168.1.19/49155,192.168.1.3/1005,6.07014,7.826,2.243,12748,12663,83
2021-05-29 17:34,192.168.1.19/49167,192.168.1.15/1005,6.07301,7.001,2.253,12756,12669,86
2021-05-29 17:34,192.168.1.19/49161,192.168.1.9/1005,6.06486,8.069,2.245,12740,12652,87
2021-05-29 17:34,192.168.1.19/49159,192.168.1.7/1005,6.07924,6.828,2.249,12764,12682,83
2021-05-29 17:34,192.168.1.19/49158,192.168.1.6/1005,6.06774,6.627,2.253,12749,12658,94
2021-05-29 17:34,192.168.1.19/49164,192.168.1.12/1005,6.07972,7.378,2.236,12768,12683,83
2021-05-29 17:34,192.168.1.19/49163,192.168.1.11/1005,6.06966,7.012,2.244,12746,12662,84
2021-05-29 17:34,192.168.1.19/49162,192.168.1.10/1005,6.08691,7.096,2.238,12782,12698,85
2021-05-29 17:34,192.168.1.19/49169,192.168.1.17/1005,6.0687,7.175,2.245,12752,12660,92
2021-05-29 17:34,192.168.1.19/49165,192.168.1.13/1005,6.07493,8.348,2.244,12761,12673,90
2021-05-29 17:34,192.168.1.19/49153,192.168.1.1/1005,6.08548,6.939,2.24,12778,12695,83
2021-05-29 17:34,192.168.1.19/49170,192.168.1.18/1005,6.07828,6.978,2.252,12778,12680,96
2021-05-29 17:34,192.168.1.19/49168,192.168.1.16/1005,6.08356,6.982,2.242,12774,12691,82
