Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 17:37,192.168.1.21/49153,192.168.1.1/1005,6.11759,5.588,2.432,12774,12762,12
2021-05-29 17:37,192.168.1.21/49157,192.168.1.5/1005,6.10753,6.36,2.422,12750,12741,7
2021-05-29 17:37,192.168.1.21/49166,192.168.1.14/1005,6.11759,5.585,2.424,12775,12762,11
2021-05-29 17:37,192.168.1.21/49172,192.168.1.20/1005,6.1104,5.575,2.432,12759,12747,11
2021-05-29 17:37,192.168.1.21/49168,192.168.1.16/1005,6.10369,5.413,2.437,12744,12733,10
2021-05-29 17:37,192.168.1.21/49156,192.168.1.4/1005,6.10657,5.676,2.43,12754,12739,15
2021-05-29 17:37,192.168.1.21/49160,192.168.1.8/1005,6.09123,5.47,2.425,12722,12707,15
2021-05-29 17:37,192.168.1.21/49162,192.168.1.10/1005,6.11136,6.222,2.42,12759,12749,8
2021-05-29 17:37,192.168.1.21/49171,192.168.1.19/1005,6.10944,5.477,2.423,12753,12745,8
2021-05-29 17:37,192.168.1.21/49167,192.168.1.15/1005,6.11376,5.434,2.423,12768,12754,14
2021-05-29 17:37,192.168.1.21/49170,192.168.1.18/1005,6.0989,5.452,2.424,12736,12723,12
2021-05-29 17:37,192.168.1.21/49163,192.168.1.11/1005,6.10561,5.638,2.425,12752,12737,13
2021-05-29 17:37,192.168.1.21/49164,192.168.1.12/1005,6.11711,5.647,2.429,12776,12761,16
2021-05-29 17:37,192.168.1.21/49161,192.168.1.9/1005,6.10705,5.498,2.428,12753,12740,12
2021-05-29 17:37,192.168.1.21/49155,192.168.1.3/1005,6.10896,5.717,2.423,12756,12744,13
2021-05-29 17:37,192.168.1.21/49158,192.168.1.6/1005,6.10321,5.67,2.434,12741,12732,8
2021-05-29 17:37,192.168.1.21/49154,192.168.1.2/1005,6.12095,5.477,2.429,12781,12769,12
2021-05-29 17:37,192.168.1.21/49159,192.168.1.7/1005,6.12191,5.509,2.419,12784,12771,13
2021-05-29 17:37,192.168.1.21/49165,192.168.1.13/1005,6.1152,5.557,2.429,12769,12757,11
2021-05-29 17:37,192.168.1.21/49169,192.168.1.17/1005,6.1128,5.657,2.426,12765,12752,14
