Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 22:37,192.168.1.15/49164,192.168.1.12/1005,0.750678,361.347,1.057,53173,1566,51014
2021-05-29 22:37,192.168.1.15/49165,192.168.1.13/1005,0.759786,348.82,1.083,53157,1585,51025
2021-05-29 22:37,192.168.1.15/49154,192.168.1.2/1005,0.746364,362.281,1.074,53144,1557,50944
2021-05-29 22:37,192.168.1.15/49155,192.168.1.3/1005,0.758827,364.899,1.073,53155,1583,51026
2021-05-29 22:37,192.168.1.15/49166,192.168.1.14/1005,0.740132,363.737,1.077,53142,1544,50960
2021-05-29 22:37,192.168.1.15/49157,192.168.1.5/1005,0.769852,369.574,1.052,53147,1606,50933
2021-05-29 22:37,192.168.1.15/49159,192.168.1.7/1005,0.743967,358.82,1.096,53158,1552,51022
2021-05-29 22:37,192.168.1.15/49161,192.168.1.9/1005,0.746364,362.695,1.08,53143,1557,50939
2021-05-29 22:37,192.168.1.15/49163,192.168.1.11/1005,0.759306,351.305,1.082,53107,1584,50953
2021-05-29 22:37,192.168.1.15/49153,192.168.1.1/1005,0.778481,362.007,1.058,53134,1624,50927
2021-05-29 22:37,192.168.1.15/49156,192.168.1.4/1005,0.763141,353.441,1.069,53117,1592,50950
2021-05-29 22:37,192.168.1.15/49162,192.168.1.10/1005,0.758348,355.087,1.08,53130,1582,51001
2021-05-29 22:37,192.168.1.15/49160,192.168.1.8/1005,0.754513,359.354,1.081,53088,1574,50867
2021-05-29 22:37,192.168.1.15/49158,192.168.1.6/1005,0.779439,364.839,1.053,53130,1626,50923
