Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 14:02,192.168.1.17/49169,192.168.1.18/1000,6.48526,382.817,3.44,425164,13529,411360
2021-05-29 14:02,192.168.1.17/49172,192.168.1.21/1000,6.48334,363.245,3.507,425185,13525,411399
2021-05-29 14:02,192.168.1.17/49171,192.168.1.20/1000,6.51306,375.056,3.425,425244,13587,411462
2021-05-29 14:02,192.168.1.17/49170,192.168.1.19/1000,6.50108,372.225,3.441,424865,13562,411004
2021-05-29 14:02,192.168.1.17/49161,192.168.1.9/1005,6.11951,4.307,2.045,12767,12766,0
2021-05-29 14:02,192.168.1.17/49164,192.168.1.12/1005,6.10705,3.933,2.058,12741,12740,0
2021-05-29 14:02,192.168.1.17/49158,192.168.1.6/1005,6.10848,4.317,2.05,12745,12743,0
2021-05-29 14:02,192.168.1.17/49162,192.168.1.10/1005,6.1104,4.031,2.053,12749,12747,0
2021-05-29 14:02,192.168.1.17/49154,192.168.1.2/1005,6.13485,3.976,2.053,12803,12798,0
2021-05-29 14:02,192.168.1.17/49157,192.168.1.5/1005,6.12766,4.031,2.051,12786,12783,0
2021-05-29 14:02,192.168.1.17/49167,192.168.1.15/1005,6.11088,3.973,2.06,12753,12748,0
2021-05-29 14:02,192.168.1.17/49166,192.168.1.14/1005,6.11663,4.099,2.046,12765,12760,0
2021-05-29 14:02,192.168.1.17/49159,192.168.1.7/1005,6.12382,4.04,2.059,12776,12775,0
2021-05-29 14:02,192.168.1.17/49168,192.168.1.16/1005,6.12382,4.075,2.051,12781,12775,0
2021-05-29 14:02,192.168.1.17/49163,192.168.1.11/1005,6.12574,4.325,2.047,12781,12779,0
2021-05-29 14:02,192.168.1.17/49156,192.168.1.4/1005,6.12191,4.163,2.059,12776,12771,0
2021-05-29 14:02,192.168.1.17/49160,192.168.1.8/1005,6.11807,3.992,2.055,12765,12763,0
2021-05-29 14:02,192.168.1.17/49153,192.168.1.1/1005,6.1243,4.185,2.04,12778,12776,0
2021-05-29 14:02,192.168.1.17/49165,192.168.1.13/1005,6.11999,4.04,2.05,12772,12767,0
2021-05-29 14:02,192.168.1.17/49155,192.168.1.3/1005,6.11999,4.02,2.053,12768,12767,0
