Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 13:59,192.168.1.20/49174,192.168.1.23/1000,5.22934,433.594,4.271,425037,10909,413896
2021-05-29 13:59,192.168.1.20/49175,192.168.1.24/1000,5.2303,415.005,4.323,425220,10911,414024
2021-05-29 13:59,192.168.1.20/49172,192.168.1.21/1000,5.2255,425.648,4.27,425109,10901,413967
2021-05-29 13:59,192.168.1.20/49173,192.168.1.22/1000,5.22742,424.995,4.266,425260,10905,414072
2021-05-29 13:59,192.168.1.20/49161,192.168.1.9/1005,5.82854,35.552,3.424,12774,12159,677
2021-05-29 13:59,192.168.1.20/49153,192.168.1.1/1005,5.83621,34.529,3.417,12767,12175,660
2021-05-29 13:59,192.168.1.20/49165,192.168.1.13/1005,5.83381,34.769,3.415,12750,12170,650
2021-05-29 13:59,192.168.1.20/49156,192.168.1.4/1005,5.83573,43.008,3.364,12741,12174,631
2021-05-29 13:59,192.168.1.20/49154,192.168.1.2/1005,5.83477,33.691,3.412,12749,12172,646
2021-05-29 13:59,192.168.1.20/49159,192.168.1.7/1005,5.85922,35.123,3.405,12753,12223,598
2021-05-29 13:59,192.168.1.20/49158,192.168.1.6/1005,5.84148,35.253,3.413,12765,12186,648
2021-05-29 13:59,192.168.1.20/49164,192.168.1.12/1005,5.83669,36.305,3.419,12754,12176,640
2021-05-29 13:59,192.168.1.20/49168,192.168.1.16/1005,5.82806,40.474,3.383,12722,12158,626
2021-05-29 13:59,192.168.1.20/49170,192.168.1.18/1005,5.84723,41.59,3.352,12759,12198,629
2021-05-29 13:59,192.168.1.20/49160,192.168.1.8/1005,5.8434,37.915,3.4,12781,12190,652
2021-05-29 13:59,192.168.1.20/49171,192.168.1.19/1005,5.8271,39.177,3.402,12752,12156,663
2021-05-29 13:59,192.168.1.20/49155,192.168.1.3/1005,5.83765,36.924,3.416,12781,12178,671
2021-05-29 13:59,192.168.1.20/49169,192.168.1.17/1005,5.82902,34.971,3.419,12753,12160,660
2021-05-29 13:59,192.168.1.20/49163,192.168.1.11/1005,5.83237,42.928,3.369,12756,12167,660
2021-05-29 13:59,192.168.1.20/49157,192.168.1.5/1005,5.83908,34.517,3.421,12772,12181,657
2021-05-29 13:59,192.168.1.20/49166,192.168.1.14/1005,5.83765,38.067,3.412,12741,12178,628
2021-05-29 13:59,192.168.1.20/49162,192.168.1.10/1005,5.85011,36.921,3.414,12781,12204,640
2021-05-29 13:59,192.168.1.20/49167,192.168.1.15/1005,5.84771,35.967,3.407,12784,12199,649
