Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 13:57,192.168.1.10/49163,192.168.1.12/1000,22.5088,218.159,1.036,425035,46956,377747
2021-05-29 13:57,192.168.1.10/49165,192.168.1.14/1000,22.527,218.381,1.022,425219,46994,377875
2021-05-29 13:57,192.168.1.10/49162,192.168.1.11/1000,22.5275,216.678,1.019,425106,46995,377811
2021-05-29 13:57,192.168.1.10/49164,192.168.1.13/1000,22.5194,218.268,1.023,425339,46978,378067
2021-05-29 13:57,192.168.1.10/49160,192.168.1.8/1005,6.1152,1.572,1.607,12757,12757,0
2021-05-29 13:57,192.168.1.10/49154,192.168.1.2/1005,6.12622,1.576,1.599,12782,12780,0
2021-05-29 13:57,192.168.1.10/49159,192.168.1.7/1005,6.09794,1.571,1.609,12721,12721,0
2021-05-29 13:57,192.168.1.10/49157,192.168.1.5/1005,6.1104,1.573,1.606,12747,12747,0
2021-05-29 13:57,192.168.1.10/49156,192.168.1.4/1005,6.11951,1.58,1.599,12766,12766,0
2021-05-29 13:57,192.168.1.10/49158,192.168.1.6/1005,6.11999,1.569,1.6,12768,12767,0
2021-05-29 13:57,192.168.1.10/49153,192.168.1.1/1005,6.10753,1.569,1.603,12743,12741,0
2021-05-29 13:57,192.168.1.10/49161,192.168.1.9/1005,6.11903,1.568,1.605,12765,12765,0
2021-05-29 13:57,192.168.1.10/49155,192.168.1.3/1005,6.1243,1.567,1.601,12776,12776,0
