Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 11:32,192.168.1.19/49170,192.168.1.18/1005,6.11999,3.71,2.742,12768,12767,0
2021-05-29 11:32,192.168.1.19/49154,192.168.1.2/1005,6.12287,3.71,2.742,12774,12773,0
2021-05-29 11:32,192.168.1.19/49166,192.168.1.14/1005,6.10657,3.72,2.743,12739,12739,0
2021-05-29 11:32,192.168.1.19/49162,192.168.1.10/1005,6.10848,3.723,2.742,12746,12743,0
2021-05-29 11:32,192.168.1.19/49164,192.168.1.12/1005,6.11807,3.738,2.736,12763,12763,0
2021-05-29 11:32,192.168.1.19/49160,192.168.1.8/1005,6.13581,3.723,2.735,12802,12800,0
2021-05-29 11:32,192.168.1.19/49163,192.168.1.11/1005,6.10657,3.723,2.741,12742,12739,0
2021-05-29 11:32,192.168.1.19/49157,192.168.1.5/1005,6.11472,3.723,2.742,12759,12756,0
2021-05-29 11:32,192.168.1.19/49155,192.168.1.3/1005,6.11184,3.749,2.741,12752,12750,0
2021-05-29 11:32,192.168.1.19/49165,192.168.1.13/1005,6.11376,3.715,2.742,12754,12754,0
2021-05-29 11:32,192.168.1.19/49158,192.168.1.6/1005,6.11328,3.723,2.738,12756,12753,0
2021-05-29 11:32,192.168.1.19/49156,192.168.1.4/1005,6.11424,3.714,2.745,12757,12755,0
2021-05-29 11:32,192.168.1.19/49167,192.168.1.15/1005,6.11855,3.709,2.745,12765,12764,0
2021-05-29 11:32,192.168.1.19/49153,192.168.1.1/1005,6.11376,3.729,2.74,12755,12754,0
2021-05-29 11:32,192.168.1.19/49169,192.168.1.17/1005,6.11136,3.718,2.744,12751,12749,0
2021-05-29 11:32,192.168.1.19/49161,192.168.1.9/1005,6.10992,3.728,2.745,12747,12746,0
2021-05-29 11:32,192.168.1.19/49168,192.168.1.16/1005,6.11951,3.743,2.738,12769,12766,0
2021-05-29 11:32,192.168.1.19/49159,192.168.1.7/1005,6.11951,3.712,2.74,12769,12766,0
