Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 11:28,192.168.1.13/49159,192.168.1.7/1005,6.10944,1.644,1.53,12746,12745,0
2021-05-29 11:28,192.168.1.13/49155,192.168.1.3/1005,6.11376,1.639,1.537,12755,12754,0
2021-05-29 11:28,192.168.1.13/49162,192.168.1.10/1005,6.11184,1.635,1.546,12750,12750,0
2021-05-29 11:28,192.168.1.13/49157,192.168.1.5/1005,6.12718,1.645,1.532,12783,12782,0
2021-05-29 11:28,192.168.1.13/49154,192.168.1.2/1005,6.11999,1.638,1.536,12768,12767,0
2021-05-29 11:28,192.168.1.13/49160,192.168.1.8/1005,6.10944,1.636,1.538,12745,12745,0
2021-05-29 11:28,192.168.1.13/49163,192.168.1.11/1005,6.11663,1.646,1.529,12761,12760,0
2021-05-29 11:28,192.168.1.13/49158,192.168.1.6/1005,6.11759,1.642,1.536,12763,12762,0
2021-05-29 11:28,192.168.1.13/49153,192.168.1.1/1005,6.11903,1.637,1.531,12765,12765,0
2021-05-29 11:28,192.168.1.13/49156,192.168.1.4/1005,6.10369,1.643,1.548,12734,12733,0
2021-05-29 11:28,192.168.1.13/49164,192.168.1.12/1005,6.11711,1.642,1.539,12762,12761,0
2021-05-29 11:28,192.168.1.13/49161,192.168.1.9/1005,6.10609,1.639,1.535,12738,12738,0
