Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 11:29,192.168.1.20/49161,192.168.1.9/1005,5.93879,37.039,3.52,12774,12389,443
2021-05-29 11:29,192.168.1.20/49153,192.168.1.1/1005,5.94215,31.348,3.531,12767,12396,431
2021-05-29 11:29,192.168.1.20/49165,192.168.1.13/1005,5.94502,32.216,3.534,12750,12402,408
2021-05-29 11:29,192.168.1.20/49156,192.168.1.4/1005,5.93879,32.011,3.533,12741,12389,409
2021-05-29 11:29,192.168.1.20/49154,192.168.1.2/1005,5.94167,37.78,3.523,12749,12395,417
2021-05-29 11:29,192.168.1.20/49159,192.168.1.7/1005,5.94982,31.724,3.531,12753,12412,402
2021-05-29 11:29,192.168.1.20/49158,192.168.1.6/1005,5.95173,34.296,3.517,12765,12416,409
2021-05-29 11:29,192.168.1.20/49164,192.168.1.12/1005,5.9455,32.457,3.536,12754,12403,408
2021-05-29 11:29,192.168.1.20/49168,192.168.1.16/1005,5.93591,32.253,3.536,12722,12383,393
2021-05-29 11:29,192.168.1.20/49170,192.168.1.18/1005,5.9503,32.249,3.535,12759,12413,405
2021-05-29 11:29,192.168.1.20/49160,192.168.1.8/1005,5.95173,32.562,3.53,12781,12416,424
2021-05-29 11:29,192.168.1.20/49171,192.168.1.19/1005,5.94023,32.644,3.535,12752,12392,417
2021-05-29 11:29,192.168.1.20/49155,192.168.1.3/1005,5.94215,34.783,3.524,12781,12396,446
2021-05-29 11:29,192.168.1.20/49169,192.168.1.17/1005,5.93831,34.346,3.525,12753,12388,426
2021-05-29 11:29,192.168.1.20/49163,192.168.1.11/1005,5.94071,31.922,3.535,12756,12393,426
2021-05-29 11:29,192.168.1.20/49157,192.168.1.5/1005,5.94838,33.095,3.526,12772,12409,425
2021-05-29 11:29,192.168.1.20/49166,192.168.1.14/1005,5.95078,31.977,3.53,12741,12414,387
2021-05-29 11:29,192.168.1.20/49162,192.168.1.10/1005,5.95557,31.972,3.527,12781,12424,414
2021-05-29 11:29,192.168.1.20/49167,192.168.1.15/1005,5.96036,34.033,3.522,12784,12434,407
