Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 23:39,192.168.1.9/49161,192.168.1.10/1000,70.8647,161.878,0.328,424957,147832,275284
2021-05-29 23:39,192.168.1.9/49162,192.168.1.11/1000,70.8604,161.91,0.329,425262,147823,275556
2021-05-29 23:39,192.168.1.9/49164,192.168.1.13/1000,70.8825,156.38,0.324,425170,147869,275428
2021-05-29 23:39,192.168.1.9/49163,192.168.1.12/1000,70.8662,162.244,0.329,425135,147835,275428
2021-05-29 23:39,192.168.1.9/49159,192.168.1.7/1005,25.0183,42.483,0.922,53100,52191,997
2021-05-29 23:39,192.168.1.9/49153,192.168.1.1/1005,25.0605,41.614,0.921,53177,52279,1053
2021-05-29 23:39,192.168.1.9/49157,192.168.1.5/1005,25.0375,41.228,0.921,53143,52231,1054
2021-05-29 23:39,192.168.1.9/49160,192.168.1.8/1005,25.0355,41.945,0.921,53139,52227,1052
2021-05-29 23:39,192.168.1.9/49156,192.168.1.4/1005,25.048,41.485,0.908,53167,52253,1061
2021-05-29 23:39,192.168.1.9/49155,192.168.1.3/1005,25.0154,40.8,0.922,53135,52185,1044
2021-05-29 23:39,192.168.1.9/49158,192.168.1.6/1005,25.0025,40.757,0.923,53116,52158,1042
2021-05-29 23:39,192.168.1.9/49154,192.168.1.2/1005,25.0581,41.316,0.921,53169,52274,1036
