Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 23:27,192.168.1.14/49169,192.168.1.18/1000,14.1416,71.791,1.654,425257,29501,395592
2021-05-29 23:27,192.168.1.14/49166,192.168.1.15/1000,14.1584,73.673,1.654,425122,29536,395483
2021-05-29 23:27,192.168.1.14/49167,192.168.1.16/1000,14.1584,73.315,1.65,425137,29536,395464
2021-05-29 23:27,192.168.1.14/49168,192.168.1.17/1000,14.1454,77.218,1.665,425061,29509,395464
2021-05-29 23:27,192.168.1.14/49162,192.168.1.10/1005,14.0735,273.427,1.624,53182,29359,23667
2021-05-29 23:27,192.168.1.14/49154,192.168.1.2/1005,14.0711,277.589,1.642,53069,29354,23515
2021-05-29 23:27,192.168.1.14/49159,192.168.1.7/1005,14.087,273.509,1.645,53144,29387,23562
2021-05-29 23:27,192.168.1.14/49165,192.168.1.13/1005,14.0783,278.229,1.645,53163,29369,23606
2021-05-29 23:27,192.168.1.14/49160,192.168.1.8/1005,14.0807,279.336,1.648,53112,29374,23624
2021-05-29 23:27,192.168.1.14/49156,192.168.1.4/1005,14.0841,277.58,1.62,53162,29381,23617
2021-05-29 23:27,192.168.1.14/49155,192.168.1.3/1005,14.0687,280.928,1.625,53147,29349,23588
2021-05-29 23:27,192.168.1.14/49158,192.168.1.6/1005,14.0654,278.042,1.632,53191,29342,23597
2021-05-29 23:27,192.168.1.14/49153,192.168.1.1/1005,14.0798,277.107,1.642,53245,29372,23748
2021-05-29 23:27,192.168.1.14/49164,192.168.1.12/1005,14.0759,279.754,1.628,53137,29364,23598
2021-05-29 23:27,192.168.1.14/49157,192.168.1.5/1005,14.0711,280.709,1.649,53150,29354,23630
2021-05-29 23:27,192.168.1.14/49161,192.168.1.9/1005,14.0855,276.404,1.649,53155,29384,23574
2021-05-29 23:27,192.168.1.14/49163,192.168.1.11/1005,14.0726,281.829,1.619,53117,29357,23587
