Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 13:18,192.168.1.18/49172,192.168.1.21/1000,15.6708,192.136,1.485,425156,32691,392330
2021-05-29 13:18,192.168.1.18/49171,192.168.1.20/1000,15.6583,192.809,1.49,425103,32665,392272
2021-05-29 13:18,192.168.1.18/49170,192.168.1.19/1000,15.6588,192.862,1.479,424997,32666,392208
2021-05-29 13:18,192.168.1.18/49173,192.168.1.22/1000,15.6655,191.608,1.486,425236,32680,392400
2021-05-29 13:18,192.168.1.18/49157,192.168.1.5/1005,5.95269,41.303,3.876,12761,12418,322
2021-05-29 13:18,192.168.1.18/49153,192.168.1.1/1005,5.94694,41.382,3.877,12717,12406,298
2021-05-29 13:18,192.168.1.18/49154,192.168.1.2/1005,5.95078,43.332,3.873,12739,12414,308
2021-05-29 13:18,192.168.1.18/49160,192.168.1.8/1005,5.9642,41.477,3.874,12765,12442,321
2021-05-29 13:18,192.168.1.18/49164,192.168.1.12/1005,5.96036,40.79,3.876,12755,12434,308
2021-05-29 13:18,192.168.1.18/49168,192.168.1.16/1005,5.95078,40.288,3.876,12757,12414,317
2021-05-29 13:18,192.168.1.18/49162,192.168.1.10/1005,5.95269,41.264,3.875,12733,12418,306
2021-05-29 13:18,192.168.1.18/49165,192.168.1.13/1005,5.95221,40.853,3.88,12741,12417,321
2021-05-29 13:18,192.168.1.18/49158,192.168.1.6/1005,5.9642,42.151,3.87,12771,12442,322
2021-05-29 13:18,192.168.1.18/49163,192.168.1.11/1005,5.94982,41.442,3.879,12748,12412,317
2021-05-29 13:18,192.168.1.18/49169,192.168.1.17/1005,5.95461,40.837,3.883,12740,12422,314
2021-05-29 13:18,192.168.1.18/49167,192.168.1.15/1005,5.95749,40.867,3.874,12764,12428,317
2021-05-29 13:18,192.168.1.18/49159,192.168.1.7/1005,5.95317,41.436,3.873,12763,12419,322
2021-05-29 13:18,192.168.1.18/49166,192.168.1.14/1005,5.95365,45.807,3.867,12749,12420,309
2021-05-29 13:18,192.168.1.18/49156,192.168.1.4/1005,5.94215,42.694,3.882,12726,12396,317
2021-05-29 13:18,192.168.1.18/49161,192.168.1.9/1005,5.95365,42.076,3.874,12778,12420,325
2021-05-29 13:18,192.168.1.18/49155,192.168.1.3/1005,5.93927,40.739,3.879,12745,12390,326
