Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 18:25,192.168.1.20/49163,192.168.1.11/1005,6.11328,1.424,0.528,12754,12753,0
2021-05-29 18:25,192.168.1.20/49162,192.168.1.10/1005,6.12047,1.416,0.539,12768,12768,0
2021-05-29 18:25,192.168.1.20/49158,192.168.1.6/1005,6.10609,1.418,0.531,12739,12738,0
2021-05-29 18:25,192.168.1.20/49169,192.168.1.17/1005,6.11376,1.417,0.531,12755,12754,0
2021-05-29 18:25,192.168.1.20/49154,192.168.1.2/1005,6.10944,1.415,0.538,12746,12745,0
2021-05-29 18:25,192.168.1.20/49156,192.168.1.4/1005,6.11807,1.415,0.539,12763,12763,0
2021-05-29 18:25,192.168.1.20/49166,192.168.1.14/1005,6.09794,1.425,0.53,12722,12721,0
2021-05-29 18:25,192.168.1.20/49167,192.168.1.15/1005,6.10465,1.418,0.532,12736,12735,0
2021-05-29 18:25,192.168.1.20/49155,192.168.1.3/1005,6.10753,1.416,0.534,12742,12741,0
2021-05-29 18:25,192.168.1.20/49170,192.168.1.18/1005,6.10513,1.412,0.537,12736,12736,0
2021-05-29 18:25,192.168.1.20/49165,192.168.1.13/1005,6.12287,1.418,0.543,12774,12773,0
2021-05-29 18:25,192.168.1.20/49157,192.168.1.5/1005,6.11376,1.418,0.534,12754,12754,0
2021-05-29 18:25,192.168.1.20/49159,192.168.1.7/1005,6.11855,1.416,0.537,12765,12764,0
2021-05-29 18:25,192.168.1.20/49161,192.168.1.9/1005,6.11184,1.414,0.54,12751,12750,0
2021-05-29 18:25,192.168.1.20/49153,192.168.1.1/1005,6.1104,1.408,0.549,12747,12747,0
2021-05-29 18:25,192.168.1.20/49160,192.168.1.8/1005,6.12047,1.412,0.547,12769,12768,0
2021-05-29 18:25,192.168.1.20/49164,192.168.1.12/1005,6.10417,1.421,0.529,12734,12734,0
2021-05-29 18:25,192.168.1.20/49168,192.168.1.16/1005,6.11759,1.409,0.544,12763,12762,0
2021-05-29 18:25,192.168.1.20/49171,192.168.1.19/1005,6.11855,1.418,0.531,12765,12764,0
