Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 18:01,192.168.1.11/49159,192.168.1.7/1005,6.10992,0.122,0.08,12746,12746,0
2021-05-29 18:01,192.168.1.11/49155,192.168.1.3/1005,6.11424,0.113,0.072,12755,12755,0
2021-05-29 18:01,192.168.1.11/49162,192.168.1.10/1005,6.11184,0.113,0.073,12750,12750,0
2021-05-29 18:01,192.168.1.11/49157,192.168.1.5/1005,6.12766,0.122,0.078,12783,12783,0
2021-05-29 18:01,192.168.1.11/49154,192.168.1.2/1005,6.12047,0.113,0.073,12768,12768,0
2021-05-29 18:01,192.168.1.11/49160,192.168.1.8/1005,6.10944,0.115,0.076,12745,12745,0
2021-05-29 18:01,192.168.1.11/49158,192.168.1.6/1005,6.11807,0.121,0.077,12763,12763,0
2021-05-29 18:01,192.168.1.11/49153,192.168.1.1/1005,6.11903,0.112,0.072,12765,12765,0
2021-05-29 18:01,192.168.1.11/49156,192.168.1.4/1005,6.10417,0.117,0.078,12734,12734,0
2021-05-29 18:01,192.168.1.11/49161,192.168.1.9/1005,6.10609,0.112,0.071,12738,12738,0
