Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 18:06,192.168.1.13/49156,192.168.1.4/1005,6.12287,0.138,0.09,12773,12773,0
2021-05-29 18:06,192.168.1.13/49157,192.168.1.5/1005,6.1104,0.145,0.093,12747,12747,0
2021-05-29 18:06,192.168.1.13/49161,192.168.1.9/1005,6.09602,0.145,0.091,12717,12717,0
2021-05-29 18:06,192.168.1.13/49162,192.168.1.10/1005,6.10657,0.139,0.092,12739,12739,0
2021-05-29 18:06,192.168.1.13/49153,192.168.1.1/1005,6.10753,0.14,0.092,12741,12741,0
2021-05-29 18:06,192.168.1.13/49159,192.168.1.7/1005,6.12143,0.147,0.094,12770,12770,0
2021-05-29 18:06,192.168.1.13/49155,192.168.1.3/1005,6.11328,0.14,0.092,12753,12753,0
2021-05-29 18:06,192.168.1.13/49158,192.168.1.6/1005,6.11136,0.145,0.093,12749,12749,0
2021-05-29 18:06,192.168.1.13/49164,192.168.1.12/1005,6.10034,0.14,0.091,12726,12726,0
2021-05-29 18:06,192.168.1.13/49160,192.168.1.8/1005,6.11855,0.146,0.095,12764,12764,0
2021-05-29 18:06,192.168.1.13/49163,192.168.1.11/1005,6.10944,0.139,0.09,12745,12745,0
2021-05-29 18:06,192.168.1.13/49154,192.168.1.2/1005,6.11088,0.139,0.091,12748,12748,0
