Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 21:05,192.168.1.17/49161,192.168.1.9/1005,15.4244,262.125,1.511,53122,32177,21384
2021-05-29 21:05,192.168.1.17/49164,192.168.1.12/1005,15.4215,257.36,1.508,53111,32171,21367
2021-05-29 21:05,192.168.1.17/49158,192.168.1.6/1005,15.4248,259.34,1.509,53179,32178,21404
2021-05-29 21:05,192.168.1.17/49162,192.168.1.10/1005,15.4344,263.664,1.511,53150,32198,21408
2021-05-29 21:05,192.168.1.17/49154,192.168.1.2/1005,15.4296,262.455,1.511,53182,32188,21395
2021-05-29 21:05,192.168.1.17/49157,192.168.1.5/1005,15.4311,259.121,1.499,53163,32191,21432
2021-05-29 21:05,192.168.1.17/49167,192.168.1.15/1005,15.4392,265.544,1.508,53160,32208,21391
2021-05-29 21:05,192.168.1.17/49166,192.168.1.14/1005,15.4316,266.388,1.505,53167,32192,21421
2021-05-29 21:05,192.168.1.17/49159,192.168.1.7/1005,15.4296,263.262,1.497,53138,32188,21403
2021-05-29 21:05,192.168.1.17/49168,192.168.1.16/1005,15.4172,258.809,1.509,53113,32162,21328
2021-05-29 21:05,192.168.1.17/49163,192.168.1.11/1005,15.4268,262.181,1.5,53201,32182,21407
2021-05-29 21:05,192.168.1.17/49156,192.168.1.4/1005,15.4229,263.947,1.494,53137,32174,21355
2021-05-29 21:05,192.168.1.17/49160,192.168.1.8/1005,15.4282,264.396,1.496,53149,32185,21351
2021-05-29 21:05,192.168.1.17/49153,192.168.1.1/1005,15.4397,268.154,1.509,53155,32209,21400
2021-05-29 21:05,192.168.1.17/49165,192.168.1.13/1005,15.4344,262.406,1.509,53139,32198,21403
2021-05-29 21:05,192.168.1.17/49155,192.168.1.3/1005,15.4311,264.655,1.507,53117,32191,21387
