Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 21:16,192.168.1.20/49161,192.168.1.9/1005,18.0724,185.26,1.288,53164,37701,15782
2021-05-29 21:16,192.168.1.20/49153,192.168.1.1/1005,18.0743,183.66,1.291,53122,37705,15691
2021-05-29 21:16,192.168.1.20/49165,192.168.1.13/1005,18.0714,181.495,1.287,53160,37699,15749
2021-05-29 21:16,192.168.1.20/49156,192.168.1.4/1005,18.0594,182.777,1.289,53111,37674,15762
2021-05-29 21:16,192.168.1.20/49154,192.168.1.2/1005,18.0733,186.281,1.285,53150,37703,15759
2021-05-29 21:16,192.168.1.20/49159,192.168.1.7/1005,18.0676,183.961,1.284,53160,37691,15751
2021-05-29 21:16,192.168.1.20/49158,192.168.1.6/1005,18.0786,184.128,1.289,53167,37714,15775
2021-05-29 21:16,192.168.1.20/49164,192.168.1.12/1005,18.0642,183.613,1.286,53090,37684,15691
2021-05-29 21:16,192.168.1.20/49168,192.168.1.16/1005,18.0685,182.054,1.284,53141,37693,15786
2021-05-29 21:16,192.168.1.20/49170,192.168.1.18/1005,18.0527,186.611,1.288,53160,37660,15765
2021-05-29 21:16,192.168.1.20/49160,192.168.1.8/1005,18.0695,183.32,1.283,53113,37695,15724
2021-05-29 21:16,192.168.1.20/49171,192.168.1.19/1005,18.0685,186.256,1.29,53169,37693,15773
2021-05-29 21:16,192.168.1.20/49155,192.168.1.3/1005,18.0834,186.013,1.287,53201,37724,15838
2021-05-29 21:16,192.168.1.20/49169,192.168.1.17/1005,18.0695,182.148,1.285,53117,37695,15712
2021-05-29 21:16,192.168.1.20/49163,192.168.1.11/1005,18.07,187.019,1.284,53138,37696,15748
2021-05-29 21:16,192.168.1.20/49157,192.168.1.5/1005,18.0704,182.787,1.283,53139,37697,15736
2021-05-29 21:16,192.168.1.20/49166,192.168.1.14/1005,18.0594,184.477,1.275,53243,37674,15891
2021-05-29 21:16,192.168.1.20/49162,192.168.1.10/1005,18.0599,185.382,1.29,53128,37675,15730
2021-05-29 21:16,192.168.1.20/49167,192.168.1.15/1005,18.0695,184.072,1.289,53143,37695,15746
