Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-30 00:36,192.168.1.10/49163,192.168.1.12/1000,6.83759,358.15,3.317,425035,14264,410357
2021-05-30 00:36,192.168.1.10/49165,192.168.1.14/1000,6.84622,366.273,3.295,425219,14282,410594
2021-05-30 00:36,192.168.1.10/49162,192.168.1.11/1000,6.85245,353.383,3.27,425106,14295,410445
2021-05-30 00:36,192.168.1.10/49164,192.168.1.13/1000,6.86491,349.755,3.255,425339,14321,410699
2021-05-30 00:36,192.168.1.10/49160,192.168.1.8/1005,25.4727,1.355,0.639,53150,53139,16
2021-05-30 00:36,192.168.1.10/49154,192.168.1.2/1005,25.4732,1.391,0.639,53150,53140,17
2021-05-30 00:36,192.168.1.10/49159,192.168.1.7/1005,25.4449,1.361,0.638,53093,53081,15
2021-05-30 00:36,192.168.1.10/49157,192.168.1.5/1005,25.5,1.383,0.637,53206,53196,12
2021-05-30 00:36,192.168.1.10/49156,192.168.1.4/1005,25.4756,1.343,0.637,53148,53145,5
2021-05-30 00:36,192.168.1.10/49158,192.168.1.6/1005,25.4737,1.338,0.638,53144,53141,5
2021-05-30 00:36,192.168.1.10/49153,192.168.1.1/1005,25.4809,1.343,0.639,53165,53156,12
2021-05-30 00:36,192.168.1.10/49161,192.168.1.9/1005,25.4564,1.355,0.64,53116,53105,16
2021-05-30 00:36,192.168.1.10/49155,192.168.1.3/1005,25.4516,1.374,0.639,53105,53095,17
