Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-30 00:58,192.168.1.12/49164,192.168.1.13/1000,177.116,106.145,0.131,425308,369484,57108
2021-05-30 00:58,192.168.1.12/49165,192.168.1.14/1000,177.137,105.758,0.131,425141,369529,56942
2021-05-30 00:58,192.168.1.12/49167,192.168.1.16/1000,177.105,105.98,0.131,425249,369462,57142
2021-05-30 00:58,192.168.1.12/49166,192.168.1.15/1000,177.086,105.277,0.13,425183,369421,57055
2021-05-30 00:58,192.168.1.12/49153,192.168.1.1/1005,-,-,-,-,-,-
2021-05-30 00:58,192.168.1.12/49161,192.168.1.9/1005,-,-,-,-,-,-
2021-05-30 00:58,192.168.1.12/49163,192.168.1.11/1005,-,-,-,-,-,-
2021-05-30 00:58,192.168.1.12/49154,192.168.1.2/1005,-,-,-,-,-,-
2021-05-30 00:58,192.168.1.12/49160,192.168.1.8/1005,-,-,-,-,-,-
2021-05-30 00:58,192.168.1.12/49156,192.168.1.4/1005,-,-,-,-,-,-
2021-05-30 00:58,192.168.1.12/49158,192.168.1.6/1005,-,-,-,-,-,-
2021-05-30 00:58,192.168.1.12/49157,192.168.1.5/1005,-,-,-,-,-,-
2021-05-30 00:58,192.168.1.12/49159,192.168.1.7/1005,-,-,-,-,-,-
2021-05-30 00:58,192.168.1.12/49155,192.168.1.3/1005,-,-,-,-,-,-
2021-05-30 00:58,192.168.1.12/49162,192.168.1.10/1005,-,-,-,-,-,-
