Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-30 00:35,192.168.1.9/49161,192.168.1.10/1000,8.56041,323.742,2.713,424957,17858,406904
2021-05-30 00:35,192.168.1.9/49162,192.168.1.11/1000,8.55274,327.027,2.669,425262,17842,407160
2021-05-30 00:35,192.168.1.9/49164,192.168.1.13/1000,8.54315,320.414,2.705,425170,17822,407113
2021-05-30 00:35,192.168.1.9/49163,192.168.1.12/1000,8.54267,326.651,2.724,425135,17821,407113
2021-05-30 00:35,192.168.1.9/49159,192.168.1.7/1005,25.4531,1.197,0.612,53100,53098,0
2021-05-30 00:35,192.168.1.9/49153,192.168.1.1/1005,25.4909,1.204,0.613,53177,53177,0
2021-05-30 00:35,192.168.1.9/49157,192.168.1.5/1005,25.4741,1.206,0.612,53143,53142,0
2021-05-30 00:35,192.168.1.9/49160,192.168.1.8/1005,25.4718,1.2,0.613,53139,53137,0
2021-05-30 00:35,192.168.1.9/49156,192.168.1.4/1005,25.4861,1.164,0.599,53167,53167,0
2021-05-30 00:35,192.168.1.9/49155,192.168.1.3/1005,25.4698,1.201,0.613,53135,53133,0
2021-05-30 00:35,192.168.1.9/49158,192.168.1.6/1005,25.4607,1.169,0.599,53116,53114,0
2021-05-30 00:35,192.168.1.9/49154,192.168.1.2/1005,25.4866,1.196,0.612,53169,53168,0
