Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-30 00:38,192.168.1.19/49171,192.168.1.20/1000,38.4346,189.225,0.596,425259,80179,344834
2021-05-30 00:38,192.168.1.19/49174,192.168.1.23/1000,38.4552,187.382,0.604,425188,80222,344714
2021-05-30 00:38,192.168.1.19/49173,192.168.1.22/1000,38.4173,188.073,0.581,425258,80143,344922
2021-05-30 00:38,192.168.1.19/49172,192.168.1.21/1000,38.4825,188.166,0.598,424958,80279,344506
2021-05-30 00:38,192.168.1.19/49170,192.168.1.18/1005,9.66246,249.977,1.751,53160,20157,32822
2021-05-30 00:38,192.168.1.19/49154,192.168.1.2/1005,9.64137,252.933,1.73,53168,20113,32848
2021-05-30 00:38,192.168.1.19/49166,192.168.1.14/1005,9.65383,251.838,1.734,53189,20139,32900
2021-05-30 00:38,192.168.1.19/49162,192.168.1.10/1005,9.66677,248.175,1.757,53137,20166,32839
2021-05-30 00:38,192.168.1.19/49164,192.168.1.12/1005,9.64712,253.97,1.746,53105,20125,32778
2021-05-30 00:38,192.168.1.19/49160,192.168.1.8/1005,9.64376,250.206,1.766,53073,20118,32819
2021-05-30 00:38,192.168.1.19/49163,192.168.1.11/1005,9.64424,251.801,1.753,53125,20119,32809
2021-05-30 00:38,192.168.1.19/49157,192.168.1.5/1005,9.65671,250.782,1.752,53165,20145,32889
2021-05-30 00:38,192.168.1.19/49155,192.168.1.3/1005,9.65,248.478,1.772,53160,20131,32885
2021-05-30 00:38,192.168.1.19/49165,192.168.1.13/1005,9.65527,248.674,1.76,53193,20142,32929
2021-05-30 00:38,192.168.1.19/49158,192.168.1.6/1005,9.65191,249.976,1.764,53078,20135,32753
2021-05-30 00:38,192.168.1.19/49156,192.168.1.4/1005,9.65095,248.506,1.745,53164,20133,32896
2021-05-30 00:38,192.168.1.19/49167,192.168.1.15/1005,9.65335,249.174,1.751,53152,20138,32895
2021-05-30 00:38,192.168.1.19/49153,192.168.1.1/1005,9.65767,250.921,1.759,53132,20147,32815
2021-05-30 00:38,192.168.1.19/49169,192.168.1.17/1005,9.64089,250.052,1.748,53144,20112,32802
2021-05-30 00:38,192.168.1.19/49161,192.168.1.9/1005,9.65767,251.261,1.73,53212,20147,32913
2021-05-30 00:38,192.168.1.19/49168,192.168.1.16/1005,9.66198,249.336,1.745,53146,20156,32830
2021-05-30 00:38,192.168.1.19/49159,192.168.1.7/1005,9.65383,250.706,1.756,53164,20139,32833
