Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-30 00:44,192.168.1.13/49168,192.168.1.17/1000,8.28957,326.481,2.833,425071,17293,407486
2021-05-30 00:44,192.168.1.13/49167,192.168.1.16/1000,8.30923,330.16,2.8,425035,17334,407463
2021-05-30 00:44,192.168.1.13/49166,192.168.1.15/1000,8.29676,329.557,2.767,425151,17308,407624
2021-05-30 00:44,192.168.1.13/49165,192.168.1.14/1000,8.2958,326.968,2.833,425192,17306,407583
2021-05-30 00:44,192.168.1.13/49159,192.168.1.7/1005,25.2671,13.778,0.722,53144,52710,520
2021-05-30 00:44,192.168.1.13/49155,192.168.1.3/1005,25.2268,14.421,0.724,53072,52626,534
2021-05-30 00:44,192.168.1.13/49162,192.168.1.10/1005,25.2431,14.427,0.723,53104,52660,532
2021-05-30 00:44,192.168.1.13/49157,192.168.1.5/1005,25.258,13.405,0.722,53124,52691,515
2021-05-30 00:44,192.168.1.13/49154,192.168.1.2/1005,25.2714,14.352,0.722,53167,52719,534
2021-05-30 00:44,192.168.1.13/49160,192.168.1.8/1005,25.269,13.901,0.722,53154,52714,527
2021-05-30 00:44,192.168.1.13/49163,192.168.1.11/1005,25.3069,13.391,0.723,53226,52793,515
2021-05-30 00:44,192.168.1.13/49158,192.168.1.6/1005,25.2719,14.421,0.722,53161,52720,532
2021-05-30 00:44,192.168.1.13/49153,192.168.1.1/1005,25.2479,14.383,0.722,53116,52670,532
2021-05-30 00:44,192.168.1.13/49156,192.168.1.4/1005,25.2709,13.967,0.723,53161,52718,529
2021-05-30 00:44,192.168.1.13/49164,192.168.1.12/1005,25.2814,13.064,0.722,53162,52740,506
2021-05-30 00:44,192.168.1.13/49161,192.168.1.9/1005,25.2651,13.47,0.722,53136,52706,516
