Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 20:12,192.168.1.5/49159,192.168.1.8/1000,68.7944,114.605,0.337,425286,143513,281407
2021-05-29 20:12,192.168.1.5/49162,192.168.1.11/1000,68.7987,115.162,0.339,425184,143522,281343
2021-05-29 20:12,192.168.1.5/49158,192.168.1.7/1000,68.7891,115.397,0.339,425179,143502,281352
2021-05-29 20:12,192.168.1.5/49160,192.168.1.9/1000,68.8069,114.66,0.337,425188,143539,281327
2021-05-29 20:12,192.168.1.5/49161,192.168.1.10/1000,68.7934,114.95,0.338,425281,143511,281406
2021-05-29 20:12,192.168.1.5/49157,192.168.1.6/1000,68.8006,115.262,0.339,425164,143526,281327
2021-05-29 20:12,192.168.1.5/49154,192.168.1.2/1005,6.11472,0.788,0.756,12756,12756,0
2021-05-29 20:12,192.168.1.5/49153,192.168.1.1/1005,6.10992,0.789,0.756,12746,12746,0
2021-05-29 20:12,192.168.1.5/49156,192.168.1.4/1005,6.12143,0.784,0.756,12770,12770,0
2021-05-29 20:12,192.168.1.5/49155,192.168.1.3/1005,6.11999,0.796,0.761,12767,12767,0
