Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 20:10,192.168.1.9/49162,192.168.1.11/1000,27.8086,138.032,0.838,425030,58012,366836
2021-05-29 20:10,192.168.1.9/49164,192.168.1.13/1000,27.8019,136.418,0.841,425207,57998,366964
2021-05-29 20:10,192.168.1.9/49163,192.168.1.12/1000,27.7928,136.319,0.837,425366,57979,367156
2021-05-29 20:10,192.168.1.9/49166,192.168.1.15/1000,27.8067,138.196,0.836,425253,58008,367092
2021-05-29 20:10,192.168.1.9/49161,192.168.1.10/1000,27.7914,136.992,0.841,425185,57976,367050
2021-05-29 20:10,192.168.1.9/49165,192.168.1.14/1000,27.7928,137.192,0.848,425097,57979,366850
2021-05-29 20:10,192.168.1.9/49159,192.168.1.7/1005,6.10034,1.543,1.582,12727,12726,0
2021-05-29 20:10,192.168.1.9/49154,192.168.1.2/1005,6.1104,1.542,1.582,12747,12747,0
2021-05-29 20:10,192.168.1.9/49158,192.168.1.6/1005,6.10609,1.579,1.593,12738,12738,0
2021-05-29 20:10,192.168.1.9/49157,192.168.1.5/1005,6.11807,1.559,1.586,12763,12763,0
2021-05-29 20:10,192.168.1.9/49160,192.168.1.8/1005,6.11376,1.542,1.585,12754,12754,0
2021-05-29 20:10,192.168.1.9/49153,192.168.1.1/1005,6.10753,1.55,1.582,12741,12741,0
2021-05-29 20:10,192.168.1.9/49156,192.168.1.4/1005,6.1104,1.59,1.594,12747,12747,0
2021-05-29 20:10,192.168.1.9/49155,192.168.1.3/1005,6.10753,1.548,1.581,12742,12741,0
