Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 20:15,192.168.1.7/49159,192.168.1.8/1000,56.0592,118.327,0.413,425075,116946,307838
2021-05-29 20:15,192.168.1.7/49161,192.168.1.10/1000,56.0645,117.869,0.42,424957,116957,307670
2021-05-29 20:15,192.168.1.7/49160,192.168.1.9/1000,56.064,118.168,0.415,425182,116956,307926
2021-05-29 20:15,192.168.1.7/49162,192.168.1.11/1000,56.0688,118.599,0.413,425262,116966,308030
2021-05-29 20:15,192.168.1.7/49164,192.168.1.13/1000,56.0612,118.34,0.419,425170,116950,307902
2021-05-29 20:15,192.168.1.7/49163,192.168.1.12/1000,56.0477,118.794,0.407,425135,116922,307838
2021-05-29 20:15,192.168.1.7/49153,192.168.1.1/1005,6.11184,0.818,0.875,12750,12750,0
2021-05-29 20:15,192.168.1.7/49157,192.168.1.5/1005,6.10705,0.832,0.884,12740,12740,0
2021-05-29 20:15,192.168.1.7/49156,192.168.1.4/1005,6.12622,0.826,0.882,12780,12780,0
2021-05-29 20:15,192.168.1.7/49155,192.168.1.3/1005,6.11663,0.836,0.888,12760,12760,0
2021-05-29 20:15,192.168.1.7/49158,192.168.1.6/1005,6.11424,0.823,0.879,12755,12755,0
2021-05-29 20:15,192.168.1.7/49154,192.168.1.2/1005,6.10177,0.821,0.88,12730,12729,0
