Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 20:16,192.168.1.11/49168,192.168.1.17/1000,36.358,127.299,0.628,425071,75847,348977
2021-05-29 20:16,192.168.1.11/49167,192.168.1.16/1000,36.3599,127.738,0.638,425035,75851,348977
2021-05-29 20:16,192.168.1.11/49166,192.168.1.15/1000,36.3686,128.103,0.643,425151,75869,349105
2021-05-29 20:16,192.168.1.11/49165,192.168.1.14/1000,36.369,127.404,0.643,425192,75870,349105
2021-05-29 20:16,192.168.1.11/49163,192.168.1.12/1000,36.3547,129.157,0.641,425224,75840,349145
2021-05-29 20:16,192.168.1.11/49164,192.168.1.13/1000,36.3503,128.353,0.641,425232,75831,349169
2021-05-29 20:16,192.168.1.11/49159,192.168.1.7/1005,6.10992,0.945,0.882,12746,12746,0
2021-05-29 20:16,192.168.1.11/49155,192.168.1.3/1005,6.11424,0.928,0.876,12755,12755,0
2021-05-29 20:16,192.168.1.11/49162,192.168.1.10/1005,6.11184,0.927,0.872,12750,12750,0
2021-05-29 20:16,192.168.1.11/49157,192.168.1.5/1005,6.12766,0.945,0.885,12783,12783,0
2021-05-29 20:16,192.168.1.11/49154,192.168.1.2/1005,6.12047,0.935,0.883,12768,12768,0
2021-05-29 20:16,192.168.1.11/49160,192.168.1.8/1005,6.10944,0.937,0.886,12745,12745,0
2021-05-29 20:16,192.168.1.11/49158,192.168.1.6/1005,6.11807,0.932,0.883,12763,12763,0
2021-05-29 20:16,192.168.1.11/49153,192.168.1.1/1005,6.11903,0.93,0.871,12765,12765,0
2021-05-29 20:16,192.168.1.11/49156,192.168.1.4/1005,6.10417,0.938,0.883,12734,12734,0
2021-05-29 20:16,192.168.1.11/49161,192.168.1.9/1005,6.10609,0.93,0.875,12738,12738,0
