Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 20:10,192.168.1.21/49176,192.168.1.25/1000,5.99631,259.158,3.833,425235,12509,412565
2021-05-29 20:10,192.168.1.21/49177,192.168.1.26/1000,5.99008,276.652,3.787,425186,12496,412612
2021-05-29 20:10,192.168.1.21/49175,192.168.1.24/1000,5.98337,272.924,3.747,425175,12482,412544
2021-05-29 20:10,192.168.1.21/49174,192.168.1.23/1000,5.98289,262.649,3.759,425268,12481,412677
2021-05-29 20:10,192.168.1.21/49173,192.168.1.22/1000,5.99967,255.459,3.79,425144,12516,412503
2021-05-29 20:10,192.168.1.21/49178,192.168.1.27/1000,6.00542,252.636,3.794,425044,12528,412420
2021-05-29 20:10,192.168.1.21/49153,192.168.1.1/1005,6.12334,2.411,1.517,12774,12774,0
2021-05-29 20:10,192.168.1.21/49157,192.168.1.5/1005,6.1104,2.423,1.524,12750,12747,0
2021-05-29 20:10,192.168.1.21/49166,192.168.1.14/1005,6.12239,2.419,1.518,12775,12772,0
2021-05-29 20:10,192.168.1.21/49172,192.168.1.20/1005,6.11472,2.408,1.518,12759,12756,0
2021-05-29 20:10,192.168.1.21/49168,192.168.1.16/1005,6.10753,2.434,1.499,12744,12741,0
2021-05-29 20:10,192.168.1.21/49156,192.168.1.4/1005,6.11376,2.431,1.508,12754,12754,0
2021-05-29 20:10,192.168.1.21/49160,192.168.1.8/1005,6.09842,2.407,1.511,12722,12722,0
2021-05-29 20:10,192.168.1.21/49162,192.168.1.10/1005,6.11615,2.421,1.511,12759,12759,0
2021-05-29 20:10,192.168.1.21/49171,192.168.1.19/1005,6.11232,2.418,1.513,12753,12751,0
2021-05-29 20:10,192.168.1.21/49167,192.168.1.15/1005,6.11903,2.41,1.51,12768,12765,0
2021-05-29 20:10,192.168.1.21/49170,192.168.1.18/1005,6.10513,2.411,1.514,12736,12736,0
2021-05-29 20:10,192.168.1.21/49163,192.168.1.11/1005,6.11232,2.425,1.511,12752,12751,0
2021-05-29 20:10,192.168.1.21/49164,192.168.1.12/1005,6.1243,2.414,1.511,12776,12776,0
2021-05-29 20:10,192.168.1.21/49161,192.168.1.9/1005,6.1128,2.408,1.518,12753,12752,0
2021-05-29 20:10,192.168.1.21/49155,192.168.1.3/1005,6.11328,2.421,1.512,12756,12753,0
2021-05-29 20:10,192.168.1.21/49158,192.168.1.6/1005,6.10609,2.415,1.516,12741,12738,0
2021-05-29 20:10,192.168.1.21/49154,192.168.1.2/1005,6.12622,2.407,1.518,12781,12780,0
2021-05-29 20:10,192.168.1.21/49159,192.168.1.7/1005,6.12814,2.417,1.513,12784,12784,0
2021-05-29 20:10,192.168.1.21/49165,192.168.1.13/1005,6.11951,2.434,1.513,12769,12766,0
2021-05-29 20:10,192.168.1.21/49169,192.168.1.17/1005,6.11903,2.412,1.525,12765,12765,0
