Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 20:21,192.168.1.20/49177,192.168.1.26/1000,6.80739,245.715,3.409,425044,14201,410734
2021-05-29 20:21,192.168.1.20/49173,192.168.1.22/1000,6.81123,251.124,3.44,425044,14209,410768
2021-05-29 20:21,192.168.1.20/49175,192.168.1.24/1000,6.82752,247.014,3.366,425268,14243,410926
2021-05-29 20:21,192.168.1.20/49176,192.168.1.25/1000,6.82944,250.421,3.4,425277,14247,410926
2021-05-29 20:21,192.168.1.20/49174,192.168.1.23/1000,6.80931,243.54,3.363,425109,14205,410798
2021-05-29 20:21,192.168.1.20/49172,192.168.1.21/1000,6.82081,249.133,3.373,425173,14229,410798
2021-05-29 20:21,192.168.1.20/49163,192.168.1.11/1005,6.11328,3.054,1.796,12754,12753,0
2021-05-29 20:21,192.168.1.20/49162,192.168.1.10/1005,6.12047,3.015,1.794,12768,12768,0
2021-05-29 20:21,192.168.1.20/49158,192.168.1.6/1005,6.10657,3.021,1.808,12739,12739,0
2021-05-29 20:21,192.168.1.20/49169,192.168.1.17/1005,6.11424,3.031,1.793,12755,12755,0
2021-05-29 20:21,192.168.1.20/49154,192.168.1.2/1005,6.10944,3.029,1.793,12746,12745,0
2021-05-29 20:21,192.168.1.20/49156,192.168.1.4/1005,6.11759,3.036,1.793,12763,12762,0
2021-05-29 20:21,192.168.1.20/49166,192.168.1.14/1005,6.09794,3.02,1.799,12722,12721,0
2021-05-29 20:21,192.168.1.20/49167,192.168.1.15/1005,6.10465,3.062,1.8,12736,12735,0
2021-05-29 20:21,192.168.1.20/49155,192.168.1.3/1005,6.10753,3.018,1.804,12742,12741,0
2021-05-29 20:21,192.168.1.20/49170,192.168.1.18/1005,6.10465,3.041,1.803,12736,12735,0
2021-05-29 20:21,192.168.1.20/49165,192.168.1.13/1005,6.12287,2.973,1.798,12774,12773,0
2021-05-29 20:21,192.168.1.20/49157,192.168.1.5/1005,6.11328,3.033,1.804,12754,12753,0
2021-05-29 20:21,192.168.1.20/49159,192.168.1.7/1005,6.11903,3.048,1.793,12765,12765,0
2021-05-29 20:21,192.168.1.20/49161,192.168.1.9/1005,6.11184,3.019,1.795,12751,12750,0
2021-05-29 20:21,192.168.1.20/49153,192.168.1.1/1005,6.1104,3.036,1.801,12747,12747,0
2021-05-29 20:21,192.168.1.20/49160,192.168.1.8/1005,6.12047,2.984,1.796,12769,12768,0
2021-05-29 20:21,192.168.1.20/49164,192.168.1.12/1005,6.10417,3.053,1.797,12734,12734,0
2021-05-29 20:21,192.168.1.20/49168,192.168.1.16/1005,6.11759,3.03,1.799,12763,12762,0
2021-05-29 20:21,192.168.1.20/49171,192.168.1.19/1005,6.11903,3.034,1.804,12765,12765,0
