Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 15:39,192.168.1.11/49164,192.168.1.13/1000,6.35296,378.335,3.654,425207,13253,411733
2021-05-29 15:39,192.168.1.11/49163,192.168.1.12/1000,6.35535,390.59,3.574,425366,13258,411951
2021-05-29 15:39,192.168.1.11/49166,192.168.1.15/1000,6.32372,380.933,3.625,425253,13192,411891
2021-05-29 15:39,192.168.1.11/49165,192.168.1.14/1000,6.32803,383.208,3.656,425097,13201,411761
2021-05-29 15:39,192.168.1.11/49162,192.168.1.10/1005,17.2804,436.59,1.311,53069,36049,16526
2021-05-29 15:39,192.168.1.11/49159,192.168.1.7/1005,17.3068,433.837,1.309,53136,36104,16696
2021-05-29 15:39,192.168.1.11/49154,192.168.1.2/1005,17.2958,424.9,1.314,53154,36081,16753
2021-05-29 15:39,192.168.1.11/49158,192.168.1.6/1005,17.2833,438.475,1.305,53158,36055,16630
2021-05-29 15:39,192.168.1.11/49157,192.168.1.5/1005,17.2862,428.852,1.316,53071,36061,16657
2021-05-29 15:39,192.168.1.11/49161,192.168.1.9/1005,17.2939,437.068,1.31,53245,36077,16623
2021-05-29 15:39,192.168.1.11/49160,192.168.1.8/1005,17.2819,427.48,1.314,53182,36052,16714
2021-05-29 15:39,192.168.1.11/49153,192.168.1.1/1005,17.2944,421.711,1.313,53127,36078,16724
2021-05-29 15:39,192.168.1.11/49156,192.168.1.4/1005,17.2977,430.5,1.311,53160,36085,16657
2021-05-29 15:39,192.168.1.11/49155,192.168.1.3/1005,17.291,434.43,1.314,53106,36071,16591
