Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 15:40,192.168.1.7/49159,192.168.1.8/1000,-,-,-,-,-,-
2021-05-29 15:40,192.168.1.7/49162,192.168.1.11/1000,-,-,-,-,-,-
2021-05-29 15:40,192.168.1.7/49160,192.168.1.9/1000,-,-,-,-,-,-
2021-05-29 15:40,192.168.1.7/49161,192.168.1.10/1000,-,-,-,-,-,-
2021-05-29 15:40,192.168.1.7/49158,192.168.1.6/1005,25.4943,1.026,0.657,53187,53184,0
2021-05-29 15:40,192.168.1.7/49154,192.168.1.2/1005,25.4741,1.028,0.656,53143,53142,0
2021-05-29 15:40,192.168.1.7/49153,192.168.1.1/1005,25.4636,1.029,0.657,53124,53120,0
2021-05-29 15:40,192.168.1.7/49156,192.168.1.4/1005,25.477,1.027,0.657,53151,53148,0
2021-05-29 15:40,192.168.1.7/49155,192.168.1.3/1005,25.4991,1.03,0.656,53195,53194,0
2021-05-29 15:40,192.168.1.7/49157,192.168.1.5/1005,25.4679,1.027,0.657,53132,53129,0
