Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 15:38,192.168.1.9/49161,192.168.1.10/1000,5.86928,393.71,3.91,424957,12244,412501
2021-05-29 15:38,192.168.1.9/49162,192.168.1.11/1000,5.87743,406.229,3.888,425262,12261,412710
2021-05-29 15:38,192.168.1.9/49164,192.168.1.13/1000,5.84292,397.226,3.864,425170,12189,412719
2021-05-29 15:38,192.168.1.9/49163,192.168.1.12/1000,5.85538,395.87,3.852,425135,12215,412624
2021-05-29 15:38,192.168.1.9/49159,192.168.1.7/1005,22.1445,223.272,1.03,53100,46196,6954
2021-05-29 15:38,192.168.1.9/49153,192.168.1.1/1005,22.1249,227.725,1.027,53177,46155,7051
2021-05-29 15:38,192.168.1.9/49157,192.168.1.5/1005,22.0947,224.427,1.032,53143,46092,7093
2021-05-29 15:38,192.168.1.9/49160,192.168.1.8/1005,22.099,228.963,1.031,53139,46101,6978
2021-05-29 15:38,192.168.1.9/49156,192.168.1.4/1005,22.1019,222.624,1.031,53167,46107,7008
2021-05-29 15:38,192.168.1.9/49155,192.168.1.3/1005,22.1086,227.66,1.028,53135,46121,7022
2021-05-29 15:38,192.168.1.9/49158,192.168.1.6/1005,22.0999,226.693,1.029,53116,46103,7016
2021-05-29 15:38,192.168.1.9/49154,192.168.1.2/1005,22.0999,227.173,1.029,53169,46103,7082
