Timestamp,FlowSrc,FlowDst,Throughput,Delay,Jitter,Tx_Packets,Rx_Packets,Lost_packets
2021-05-29 15:39,192.168.1.10/49163,192.168.1.12/1000,3.44228,378.32,3.55,425035,7181,417579
2021-05-29 15:39,192.168.1.10/49165,192.168.1.14/1000,3.43174,377.996,3.452,425219,7159,417861
2021-05-29 15:39,192.168.1.10/49162,192.168.1.11/1000,3.46194,383.317,3.749,425106,7222,417687
2021-05-29 15:39,192.168.1.10/49164,192.168.1.13/1000,3.472,389.464,3.511,425339,7243,417864
2021-05-29 15:39,192.168.1.10/49160,192.168.1.8/1005,21.5817,231.462,1.057,53150,45022,8621
2021-05-29 15:39,192.168.1.10/49154,192.168.1.2/1005,21.5731,224.006,1.058,53150,45004,8657
2021-05-29 15:39,192.168.1.10/49159,192.168.1.7/1005,21.5496,227.452,1.057,53093,44955,8662
2021-05-29 15:39,192.168.1.10/49157,192.168.1.5/1005,21.5664,233.411,1.056,53206,44990,8732
2021-05-29 15:39,192.168.1.10/49156,192.168.1.4/1005,21.5712,225.71,1.057,53148,45000,8659
2021-05-29 15:39,192.168.1.10/49158,192.168.1.6/1005,21.5736,231.701,1.057,53144,45005,8657
2021-05-29 15:39,192.168.1.10/49153,192.168.1.1/1005,21.5587,227.581,1.051,53165,44974,8697
2021-05-29 15:39,192.168.1.10/49161,192.168.1.9/1005,21.5535,231.283,1.057,53116,44963,8613
2021-05-29 15:39,192.168.1.10/49155,192.168.1.3/1005,21.5559,236.8,1.057,53105,44968,8644
